station_name,station_id,imageset_id,image_id,timestamp,filename,url
Avery Brook_Side_01171000,13,143,237524,2021-05-02T00:30:00Z,Avery Side__2021-05-01__19-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__19-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237526,2021-05-02T00:44:59Z,Avery Side__2021-05-01__19-44-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__19-44-59(1).JPG
Avery Brook_Side_01171000,13,143,237528,2021-05-02T00:59:59Z,Avery Side__2021-05-01__19-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__19-59-59(1).JPG
Avery Brook_Side_01171000,13,143,237529,2021-05-02T01:15:00Z,Avery Side__2021-05-01__20-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__20-15-00(1).JPG
Avery Brook_Side_01171000,13,143,237530,2021-05-02T01:30:00Z,Avery Side__2021-05-01__20-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__20-30-00(1).JPG
Avery Brook_Side_01171000,13,143,237532,2021-05-02T01:45:00Z,Avery Side__2021-05-01__20-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__20-45-00(1).JPG
Avery Brook_Side_01171000,13,143,237533,2021-05-02T02:00:00Z,Avery Side__2021-05-01__21-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__21-00-00(1).JPG
Avery Brook_Side_01171000,13,143,237534,2021-05-02T02:14:59Z,Avery Side__2021-05-01__21-14-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__21-14-59(1).JPG
Avery Brook_Side_01171000,13,143,237536,2021-05-02T02:29:59Z,Avery Side__2021-05-01__21-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__21-29-59(1).JPG
Avery Brook_Side_01171000,13,143,237537,2021-05-02T02:45:00Z,Avery Side__2021-05-01__21-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/8c6b5ee6-e10a-450b-bca8-509c13f5d70a/images/Avery Side__2021-05-01__21-45-00(1).JPG
