station_name,station_id,imageset_id,image_id,timestamp,filename,url
West Brook Reservoir_01171020,16,135,225901,2021-03-27T09:00:00Z,West Brook Reservior__2021-03-27__04-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__04-00-00(1).JPG
West Brook Reservoir_01171020,16,135,225903,2021-03-27T09:30:00Z,West Brook Reservior__2021-03-27__04-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__04-30-00(1).JPG
West Brook Reservoir_01171020,16,135,225905,2021-03-27T09:59:59Z,West Brook Reservior__2021-03-27__04-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__04-59-59(1).JPG
West Brook Reservoir_01171020,16,135,225909,2021-03-27T11:00:00Z,West Brook Reservior__2021-03-27__06-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__06-00-00(1).JPG
West Brook Reservoir_01171020,16,135,225911,2021-03-27T11:29:59Z,West Brook Reservior__2021-03-27__06-29-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__06-29-59(1).JPG
West Brook Reservoir_01171020,16,135,225912,2021-03-27T11:44:59Z,West Brook Reservior__2021-03-27__06-44-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__06-44-59(1).JPG
West Brook Reservoir_01171020,16,135,225915,2021-03-27T12:30:00Z,West Brook Reservior__2021-03-27__07-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__07-30-00(1).JPG
West Brook Reservoir_01171020,16,135,225917,2021-03-27T12:59:59Z,West Brook Reservior__2021-03-27__07-59-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__07-59-59(1).JPG
West Brook Reservoir_01171020,16,135,225919,2021-03-27T13:30:00Z,West Brook Reservior__2021-03-27__08-30-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__08-30-00(1).JPG
West Brook Reservoir_01171020,16,135,225921,2021-03-27T14:00:00Z,West Brook Reservior__2021-03-27__09-00-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__09-00-00(1).JPG
West Brook Reservoir_01171020,16,135,225922,2021-03-27T14:15:00Z,West Brook Reservior__2021-03-27__09-15-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__09-15-00(1).JPG
West Brook Reservoir_01171020,16,135,225924,2021-03-27T14:44:59Z,West Brook Reservior__2021-03-27__09-44-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__09-44-59(1).JPG
West Brook Reservoir_01171020,16,135,225928,2021-03-27T15:45:00Z,West Brook Reservior__2021-03-27__10-45-00(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__10-45-00(1).JPG
West Brook Reservoir_01171020,16,135,225930,2021-03-27T16:14:59Z,West Brook Reservior__2021-03-27__11-14-59(1).JPG,https://usgs-chs-conte-prod-fpe-storage.s3.amazonaws.com/imagesets/5cc8f970-ae2f-4cdb-977e-1865bbc44503/images/West Brook Reservior__2021-03-27__11-14-59(1).JPG
